,userId,movieId,rating,timestamp
23580080,153048,55820,4.0,1206996068
23580130,153048,66097,3.5,1532598327
23580157,153048,71535,4.0,1444489302
23580159,153048,72011,3.5,1281462778
23580171,153048,75813,3.0,1290329087
23580179,153048,78039,4.5,1364811579
23580209,153048,85510,2.5,1305728777
23580307,153048,109487,3.5,1431179805
23580310,153048,111443,3.5,1420226965
23580456,153048,192283,3.0,1558795653
23581622,153055,55820,5.0,1452214344
23581677,153055,109487,5.0,1452292206
23581696,153055,134368,5.0,1452432930
23582438,153059,96832,3.5,1520330270
23582610,153061,109487,5.0,1483194290
23582672,153062,109487,4.5,1567560560
23583095,153067,55820,5.0,1553369617
23583119,153067,109487,5.0,1553369538
23584415,153072,55820,4.0,1568914432
23584450,153072,109487,4.0,1569096397
23584507,153072,192283,3.0,1568915128
23584625,153075,109487,4.0,1454952515
23584889,153077,71535,4.0,1446447442
23584919,153077,78088,0.5,1446448033
23584969,153077,90249,3.5,1446447902
23585005,153077,109487,4.0,1446446464
23585020,153077,132796,4.0,1446446837
23585535,153082,71535,5.0,1557539384
23585611,153082,134368,3.5,1557539605
23585653,153082,183619,3.0,1557540688
23585707,153083,109487,4.5,1446802123
23587347,153086,55272,3.0,1494520947
23587368,153086,55820,4.5,1494520958
23587503,153086,63222,3.5,1494520953
23587641,153086,71535,4.0,1494520945
23587652,153086,72011,4.0,1494520946
23587691,153086,74154,3.0,1494520944
23587720,153086,75813,3.5,1494520950
23587743,153086,78088,4.0,1494520962
23587795,153086,80831,3.5,1494520959
23587952,153086,90057,3.5,1494520954
23587954,153086,90249,3.5,1494520960
23588118,153086,99007,3.0,1494520946
23588172,153086,101973,3.5,1494520955
23588304,153086,109487,4.0,1494520968
23588343,153086,111443,3.0,1494520965
23588446,153086,116977,2.5,1494520969
23588496,153086,121284,2.5,1494520941
23588509,153086,122890,3.5,1494520938
23588610,153086,132796,2.5,1494520969
23588624,153086,133867,2.5,1494520969
23588629,153086,134368,4.0,1494520970
23589058,153086,160954,2.5,1494520938
23589175,153086,172119,1.5,1494521048
23589281,153088,55820,5.0,1496516687
23589294,153088,71535,3.0,1496517875
23589326,153088,109487,4.5,1496516972
23589395,153090,66097,5.0,1554344266
23589697,153094,109487,4.5,1457353539
23589779,153097,109487,4.0,1441865333
23591432,153110,109487,4.5,1501266617
23591861,153113,55820,4.0,1475374380
23591883,153113,109487,4.5,1475417059
23593441,153122,66097,4.5,1294340468
23594284,153128,109487,4.5,1509326827
23594621,153132,109487,5.0,1467448040
23595466,153134,66097,3.0,1388467481
23595496,153134,109487,3.5,1559290614
23595822,153137,72011,4.0,1403568481
23595954,153138,55820,4.5,1226067120
23596563,153140,55820,4.5,1431800733
23596575,153140,66097,4.0,1454459963
23597177,153144,55820,4.0,1221612657
23597743,153149,55820,5.0,1320564206
23598259,153152,55820,5.0,1333653597
23598282,153152,66097,4.0,1333658093
23598325,153152,90249,4.5,1333661584
23598412,153154,66097,1.5,1557600887
23598466,153154,109487,4.0,1559024397
23598914,153156,71535,4.5,1457658240
23598940,153156,109487,5.0,1457657591
23599272,153161,71535,5.0,1537159130
23599280,153161,99007,2.0,1537159395
23599650,153163,66097,4.5,1513571318
23599701,153163,109487,2.0,1513570790
23599811,153165,109487,5.0,1472384634
23599852,153166,66097,4.5,1234930721
23600244,153169,55820,4.0,1381714505
23600262,153169,71535,3.0,1381713764
23600263,153169,72011,4.0,1381714323
23600598,153170,55820,3.5,1423298238
23600618,153170,72011,5.0,1423112643
23600674,153170,109487,1.0,1423110990
23600686,153170,111443,5.0,1424129807
23601255,153172,55820,4.5,1539209515
23601278,153172,66097,4.0,1490319558
23601291,153172,71535,4.5,1488306857
23601349,153172,109487,3.5,1488305755
23601351,153172,111443,2.0,1490630206
23601369,153172,132796,2.5,1488570232
23601370,153172,133867,2.5,1488663991
23601372,153172,134368,3.5,1490630270
23601674,153173,47423,3.5,1455873435
23601709,153173,55820,3.5,1455822183
23601801,153173,85510,4.0,1455873266
23601816,153173,90057,2.5,1455874419
23601870,153173,109487,4.0,1455810100
23602297,153177,66097,4.0,1566616370
23602766,153181,109487,4.5,1549803240
23604246,153192,71535,3.5,1478885846
23604269,153192,80831,4.0,1478883776
23604325,153192,109487,3.5,1478885620
23604333,153192,111443,5.0,1478881425
23604353,153192,122890,4.0,1478883073
23605357,153196,55820,5.0,1558720771
23605375,153196,66097,3.5,1558720644
23605383,153196,71535,3.5,1558724015
23605386,153196,72011,3.5,1558877320
23605411,153196,95058,2.0,1558723942
23605433,153196,109487,3.5,1560563657
23605641,153200,78039,3.0,1444661837
23605664,153200,109487,3.0,1444598107
23606052,153206,109487,5.0,1490043586
23606722,153210,55820,4.0,1527878494
23606812,153210,71535,4.0,1527864877
23606813,153210,72011,3.5,1527041869
23606933,153210,109487,4.0,1527866014
23606993,153210,162578,4.5,1527866368
23607020,153210,192283,4.0,1564161334
23607196,153213,109487,0.5,1462225134
23608143,153224,55820,3.0,1568740940
23608152,153224,72011,4.0,1568741341
23608605,153227,72011,3.5,1268346666
23609090,153231,55820,5.0,1544050569
23609135,153231,71535,4.0,1544049312
23609178,153231,90249,3.0,1544050059
23609226,153231,109487,5.0,1544049108
23609230,153231,111443,3.5,1544050505
23609264,153231,134368,3.0,1544050077
23610260,153241,66097,4.5,1377514786
23610820,153242,66097,5.0,1518460970
23610863,153242,74154,2.0,1520334025
23610875,153242,78088,2.0,1567781100
23610886,153242,80831,0.5,1518462186
23610894,153242,81711,2.0,1518461577
23610910,153242,85510,0.5,1567780704
23610913,153242,86298,1.0,1518541700
23610932,153242,90057,1.0,1567781126
23611189,153242,160954,4.5,1567781209
23611337,153243,109487,4.5,1445515861
23612102,153253,71535,3.5,1448627732
23612154,153253,109487,3.5,1448627208
23613122,153259,55820,5.0,1549077968
23613150,153259,71535,4.0,1549078037
23613151,153259,72011,4.5,1549086413
23614112,153260,47423,3.5,1221405432
23614194,153260,55820,4.0,1221404278
23614261,153260,66097,5.0,1242542940
23614304,153260,72011,4.0,1266163596
23614322,153260,75813,3.5,1306702364
23615215,153266,71535,2.5,1399660548
23615647,153272,55820,4.5,1554549301
23615656,153272,109487,5.0,1553347603
23615758,153274,109487,4.5,1548775174
23616581,153276,47423,3.0,1517956966
23616646,153276,55272,3.0,1517361243
23616651,153276,55820,4.0,1516735890
23616676,153276,59220,3.0,1518730236
23616757,153276,71535,4.0,1516736857
23616762,153276,72011,3.0,1516737057
23616945,153276,101973,3.0,1530916418
23617009,153276,109487,3.0,1516736202
23617018,153276,111443,3.5,1516743428
23617061,153276,116977,2.0,1517957300
23617129,153276,132796,2.0,1522710794
23617135,153276,134368,4.0,1516737682
23617326,153276,175301,1.5,1517955926
23617363,153276,183619,3.0,1517954610
23617410,153276,192283,2.0,1542754231
23618141,153281,66097,3.0,1416677774
23618147,153281,72011,4.5,1416677727
23618163,153281,109487,4.5,1471372910
23618493,153284,55820,5.0,1490544286
23618547,153284,109487,4.5,1490474482
23618724,153286,72011,3.0,1524347752
23618910,153287,66097,4.0,1478096111
23618922,153287,71535,4.0,1478095782
23619077,153291,55820,4.0,1204859710
23619243,153292,55820,5.0,1514095971
23619323,153292,109487,4.5,1514905316
23619355,153292,162578,3.0,1522342492
23619630,153296,85510,3.5,1446573961
23619667,153296,109487,4.5,1446572044
23619688,153296,134368,3.0,1446572480
23619985,153300,134368,4.0,1511645972
23620011,153300,162578,3.5,1497266120
23620401,153301,55820,5.0,1440813708
23620454,153301,66097,4.0,1440813963
23620469,153301,71535,3.5,1440815299
23620472,153301,72011,4.5,1440814169
23620487,153301,78039,4.0,1440814382
23620498,153301,80831,4.0,1440814377
23620601,153301,109487,3.0,1440814900
23621039,153307,55820,2.5,1523096290
23621134,153307,109487,5.0,1461079624
23621177,153307,134368,3.0,1494159697
23621801,153313,55820,3.5,1560171197
23621844,153313,109487,5.0,1561293863
23622547,153315,55820,4.0,1206068416
23623413,153323,109487,5.0,1565039668
23623690,153324,55820,4.5,1256503990
23623869,153325,66097,4.0,1568142889
23623878,153325,71535,4.5,1568144458
23623907,153325,111443,5.0,1568143704
23623918,153325,134368,3.5,1568144330
23624690,153331,66097,4.5,1240202910
23625679,153340,134368,3.5,1449260240
23626382,153347,55820,4.0,1476544860
23626397,153347,71535,1.0,1476545261
23626421,153347,109487,4.0,1461357320
23627511,153348,55820,3.0,1552325770
23627569,153348,71535,3.0,1552354955
23627574,153348,72011,1.5,1552356959
23627696,153348,109487,3.0,1552344278
23627740,153348,132796,2.5,1552355326
23627744,153348,134368,1.0,1552348318
23627797,153348,183619,2.5,1552439874
23627815,153348,192283,3.0,1552786069
23628113,153350,71535,5.0,1471469988
23628688,153355,90249,2.0,1453475240
23630632,153368,71535,4.0,1412893479
23630671,153369,72011,4.5,1296969157
23630864,153372,109487,5.0,1468535938
23631127,153375,109487,5.0,1547132573
23632033,153382,55820,3.5,1557224072
23632083,153382,109487,4.0,1557223781
23632129,153382,192561,4.0,1567160243
23632592,153385,55820,4.5,1286554096
23632614,153385,72011,5.0,1276188156
23632653,153386,55820,2.0,1445468085
23632673,153386,109487,3.0,1445467995
23633048,153392,66097,3.0,1522191679
23633584,153394,109487,3.5,1445719782
23633653,153395,71535,4.0,1353976949
23633878,153396,55820,3.0,1499183703
23633897,153396,66097,4.0,1522167923
23633921,153396,90249,2.0,1499084790
23633933,153396,99007,2.5,1499183490
23634709,153405,109487,5.0,1516395786
23634879,153408,55820,4.5,1570985137
23635312,153411,55820,4.5,1233838803
23636014,153417,55820,3.0,1460031081
23636043,153417,109487,3.5,1460030937
23636599,153423,55820,4.0,1446580396
23636614,153423,109487,5.0,1446579861
23636676,153425,109487,4.5,1462525209
23638352,153435,71535,4.0,1543831818
23638426,153436,55820,4.5,1301831675
23638468,153437,109487,3.0,1541913030
23638708,153441,66097,4.0,1495725345
23638711,153441,72011,3.5,1495725343
23638994,153444,55820,4.5,1343638850
23639301,153447,66097,3.5,1535064997
23639309,153447,71535,4.0,1534995891
23639337,153447,109487,4.5,1534995697
23639760,153455,71535,5.0,1476098319
23640421,153463,55820,4.5,1226790541
23640450,153464,109487,4.0,1475329588
23640601,153466,109487,3.5,1439238588
23641179,153473,55820,2.0,1491194656
23641238,153473,71535,3.5,1420502794
23641281,153473,86298,4.0,1420503335
23641347,153473,109487,5.0,1445730512
23641375,153473,116977,3.5,1491194779
23641396,153473,132796,4.0,1491194616
23641398,153473,134368,4.0,1491194636
23641691,153478,55820,5.0,1550701516
23641696,153478,71535,4.5,1550701558
23641709,153478,109487,5.0,1550701483
23641863,153480,55820,4.5,1540926317
23641890,153480,109487,5.0,1540926274
23642101,153484,55820,5.0,1472781250
23642114,153484,71535,3.5,1472780921
23642138,153484,109487,2.5,1472780326
23642212,153485,109487,4.0,1460322796
23643056,153490,71535,4.0,1542286232
23643083,153490,90249,3.0,1519418446
23643102,153490,99007,4.5,1541961613
23643119,153490,109487,5.0,1498829871
23643164,153490,134368,3.5,1519418241
23643341,153492,55820,4.0,1443926716
23643365,153492,109487,5.0,1443926121
23643536,153494,55820,5.0,1225233397
23645460,153502,55820,5.0,1453329528
23645484,153502,109487,3.0,1453329277
23645782,153505,109487,4.5,1475634224
23645792,153505,134368,4.5,1475635148
23646039,153506,71535,3.0,1556338264
23646055,153506,90249,3.5,1556338601
23646778,153512,116977,3.5,1447724790
23647139,153515,109487,5.0,1462264356
23647485,153517,47423,1.5,1465818396
23647527,153517,55820,1.5,1465818489
23647608,153517,78039,3.5,1465813833
23647622,153517,80831,3.0,1465814647
23647639,153517,85510,2.5,1465815880
23647640,153517,86298,3.5,1465814152
23647659,153517,90249,2.0,1465817021
23647733,153517,109487,3.5,1465813369
23647760,153517,116977,2.5,1465816583
23648083,153521,109487,3.5,1485459908
23648367,153524,55820,4.0,1458470413
23648403,153524,109487,3.0,1458469060
23648787,153530,109487,4.5,1492538127
23649027,153534,55820,4.0,1342551073
23649356,153538,55272,5.0,1204136922
23649443,153539,55820,4.0,1451757583
23649465,153539,71535,3.0,1451757371
23649499,153539,109487,4.5,1451649340
23650402,153551,55820,3.0,1501760929
23650416,153551,71535,2.0,1501761005
23650428,153551,109487,1.0,1501760783
23651194,153554,55820,4.5,1406290349
23651212,153554,72011,4.5,1406290881
23651316,153555,55820,4.0,1264551517
23651515,153556,66097,5.0,1282411924
23651532,153556,71535,4.5,1301487772
23651572,153556,85510,4.0,1308601439
23651573,153556,86298,3.5,1311527105
23651621,153556,109487,4.0,1475875203
23652352,153564,55820,3.5,1447984114
23652385,153564,109487,5.0,1447983835
23652445,153565,109487,4.0,1544276238
23653369,153572,71535,4.5,1505749540
23653421,153572,109487,4.5,1505749333
23653450,153572,132796,3.5,1505750014
23653868,153581,66097,5.0,1429290016
23653966,153582,55820,5.0,1485466776
23654000,153582,109487,5.0,1485466746
23654014,153582,122890,4.0,1485467088
23654056,153582,162578,3.5,1485467041
23654399,153586,55820,5.0,1557961367
23654437,153586,71535,3.5,1557963103
23654494,153586,109487,4.5,1557961497
23655349,153594,55820,5.0,1447168977
23655364,153594,109487,4.5,1447169113
23655429,153596,109487,4.0,1430002553
23655747,153600,72011,4.0,1366703834
23656045,153604,109487,4.5,1484443129
23656374,153608,109487,4.5,1450103173
23656653,153612,47423,3.5,1256450876
23656666,153612,55820,4.5,1256451163
23657059,153616,47423,4.0,1172365269
23657135,153617,109487,4.5,1462659946
23657152,153617,134368,3.5,1462660321
23657424,153618,109487,5.0,1446573341
23657437,153618,132796,3.0,1446575048
23658724,153625,55820,4.0,1465682597
23658744,153625,109487,3.5,1465682567
23659186,153626,55820,4.5,1218995366
23659650,153629,55820,5.0,1341821286
23659662,153629,71535,3.0,1341819727
23659729,153630,55820,5.0,1538717776
23659732,153630,72011,4.0,1538796233
23659734,153630,109487,5.0,1538717580
23660710,153638,66097,3.0,1487628726
23660711,153638,71535,3.5,1487393395
23661031,153642,85510,4.0,1490150891
23661130,153642,162578,5.0,1505600527
23661505,153645,109487,3.0,1415962869
23661614,153647,55820,3.5,1441992026
23661775,153649,72011,3.5,1449034548
23662766,153659,109487,4.0,1487162371
23663952,153670,55820,3.0,1559499939
23663988,153670,71535,4.0,1556109702
23664050,153670,99007,2.5,1556109741
23664081,153670,109487,4.5,1556004620
23664518,153675,55820,5.0,1544933278
23664538,153675,71535,4.0,1544932820
23664574,153675,109487,4.0,1544933323
23666095,153686,55820,4.0,1457297747
23668116,153695,78088,4.0,1448044650
23668166,153695,109487,5.0,1448041876
23668179,153695,116977,2.5,1448045702
23668416,153697,99007,3.5,1555697066
23668453,153697,134368,3.0,1555696828
23668469,153697,192283,2.5,1555698803
23668507,153698,109487,4.5,1506897050
23668808,153701,55820,5.0,1424657577
23671400,153718,55820,3.0,1221137117
23671426,153718,72011,4.0,1289157370
23671902,153721,55820,4.5,1442255944
23671936,153721,66097,4.0,1539278485
23671956,153721,71535,3.5,1442255936
23672040,153721,99007,4.0,1453270728
23672071,153721,109487,4.5,1478581463
23672078,153721,111443,4.0,1539277647
23672279,153722,47423,3.0,1281425181
23672306,153722,55820,4.0,1281424757
23672498,153724,192283,4.0,1567723501
23672547,153725,66097,5.0,1328500881
23672551,153725,71535,4.0,1328506788
23672559,153725,85510,4.5,1376463307
23672592,153726,109487,2.0,1441989549
23673540,153730,55820,5.0,1437526930
23673599,153730,66097,4.5,1437527419
23673640,153730,71535,4.5,1437527004
23673642,153730,72011,4.5,1437527409
23673678,153730,78039,4.5,1437586577
23673774,153730,90057,4.5,1437527794
23673841,153730,109487,4.5,1437525992
23673896,153730,134368,3.5,1437526301
23675616,153735,55820,5.0,1563774736
23675654,153735,66097,3.0,1564641264
23675675,153735,71535,4.0,1563774885
23675708,153735,85510,4.0,1564036834
23675827,153735,162578,3.5,1566047010
23675985,153738,109487,3.0,1550750414
23677294,153746,55820,4.0,1218925360
23677354,153746,66097,4.0,1314640033
23677375,153746,71535,4.0,1314690277
23677395,153746,80831,4.5,1385154658
23677411,153746,85510,4.0,1314692061
23677961,153752,55820,4.0,1403751936
23677973,153752,71535,4.0,1401333706
23677974,153752,72011,3.0,1401333698
23678220,153753,55820,4.0,1225316873
23678672,153756,109487,4.0,1466247161
23679760,153760,109487,3.5,1448282030
23680412,153763,55820,5.0,1442781011
23681516,153772,55820,4.0,1306273926
23681538,153772,72011,4.0,1338331672
23682889,153780,72011,2.0,1293933519
23683172,153781,55820,4.5,1280672774
23683196,153781,72011,4.5,1280666428
23683391,153782,90249,3.0,1485007746
23683402,153782,109487,5.0,1485066047
23683702,153785,55820,5.0,1383113753
23684311,153786,47423,3.5,1518017706
23684351,153786,55820,5.0,1437021904
23684416,153786,71535,4.0,1437027126
23684420,153786,72011,4.0,1487014590
23684529,153786,99007,3.5,1555766970
23684567,153786,109487,2.5,1437021210
23684574,153786,111443,4.0,1437087738
23685249,153791,71535,2.0,1475200907
23685299,153791,109487,4.0,1475200641
23685791,153799,55820,4.0,1437794906
23686033,153800,55820,3.5,1226695005
23686097,153800,66097,4.0,1250327459
23686130,153800,71535,4.0,1266225956
23686132,153800,72011,4.0,1285978594
23686571,153802,55820,4.0,1573484799
23686631,153802,71535,3.5,1573484793
23686644,153802,78088,3.5,1573484794
23686760,153802,109487,4.5,1573484799
23686811,153802,134368,3.5,1573489601
23686892,153802,192283,2.5,1573484797
23686894,153802,192561,3.0,1573484799
23687668,153806,109487,5.0,1441407271
23687800,153807,55820,4.5,1461412616
23687822,153807,109487,5.0,1436112946
23688229,153809,109487,3.0,1442205021
23689109,153821,55820,5.0,1522197558
23689443,153827,55820,3.0,1414150154
23689550,153829,72011,4.0,1494048462
23689701,153833,55820,4.0,1536163597
23689895,153837,55820,5.0,1353784069
23690985,153845,55820,3.5,1435151426
23691019,153845,71535,3.0,1435306868
23691322,153847,55820,5.0,1301081410
23691445,153849,55820,4.5,1219610895
23691803,153852,71535,5.0,1531057047
23691809,153852,86298,5.0,1531058504
23691947,153853,55820,4.5,1536864002
23691979,153853,90249,4.0,1536866087
23692019,153853,109487,5.0,1536863713
23692050,153853,132796,4.0,1536866517
23692299,153855,66097,3.0,1419668646
23692312,153855,71535,4.0,1341212353
23692369,153855,99007,4.5,1410713437
23692560,153856,55820,5.0,1445526167
23692592,153856,71535,4.0,1504894047
23693876,153873,55820,4.0,1314197488
23693927,153873,71535,4.5,1275839716
23693947,153873,78088,4.0,1287348413
23694312,153874,55820,3.0,1222791179
23694641,153876,66097,4.5,1274785722
23694654,153876,71535,4.0,1291833503
23695383,153884,109487,3.5,1433990200
23695434,153885,55820,5.0,1425904275
23695507,153887,71535,3.5,1444423174
23695594,153888,71535,4.0,1330812270
23695856,153889,71535,4.0,1437415963
23695884,153889,85510,3.0,1437417874
23695965,153890,55820,4.0,1434335664
23695978,153890,71535,4.0,1434335680
23695994,153890,109487,3.5,1434335410
23696210,153893,55820,4.0,1556911169
23696250,153893,109487,5.0,1556911110
23696307,153894,109487,5.0,1513345594
23696411,153895,72011,5.0,1447875066
23696446,153895,109487,5.0,1447875422
23698506,153906,55820,2.5,1451089702
23698592,153906,101973,4.0,1466032653
23698600,153906,109487,3.5,1420250993
23698725,153908,109487,3.5,1501611193
23698926,153912,109487,3.5,1433725184
23698954,153913,134368,5.0,1518807117
23699289,153917,55820,3.5,1203642678
23699437,153919,55820,3.5,1231021926
23701459,153930,66097,4.0,1266520928
23701481,153930,71535,4.5,1266444159
23701523,153931,109487,5.0,1444692204
23701971,153939,66097,1.5,1484579983
23703118,153945,55820,5.0,1479282856
23703131,153945,109487,5.0,1479282475
23703133,153945,111443,3.5,1479281862
23703656,153950,71535,4.0,1291611142
23703993,153955,55820,5.0,1550788806
23704016,153955,71535,3.0,1550790047
23704067,153955,109487,4.0,1550987544
23704156,153955,192283,3.0,1550789746
23704834,153962,66097,4.0,1369186811
23704856,153962,78039,5.0,1306920275
23704871,153962,85510,4.5,1310295496
23704887,153962,91808,3.5,1418807563
23704900,153962,99007,5.0,1368690517
23704916,153962,109487,3.5,1427507714
23704964,153962,160954,4.0,1478432707
23705528,153965,80831,4.5,1506477316
23705540,153965,90057,5.0,1506475070
23706764,153969,66097,4.0,1449532487
23706779,153969,71535,4.0,1447540841
23706808,153969,85510,3.5,1452345853
23706818,153969,90249,2.5,1455971918
23706847,153969,109487,5.0,1451099852
23707424,153970,55820,5.0,1218317275
23707447,153970,66097,4.0,1285787027
23707478,153970,109487,5.0,1544445289
23707813,153972,89554,4.5,1463833227
23707868,153972,109487,5.0,1463828319
23708003,153973,71535,5.0,1552911024
23708009,153973,109487,4.0,1552911193
23708143,153974,71535,4.0,1489197351
23708144,153974,72011,4.0,1489197577
23708176,153974,109487,5.0,1489197198
23708238,153976,109487,4.5,1438583847
23708684,153978,55820,3.5,1495452022
23708739,153978,71535,3.0,1495642874
23708740,153978,72011,3.5,1497903670
23708834,153978,109487,4.0,1495451929
23708848,153978,116977,3.0,1495707913
23709012,153979,109487,5.0,1462469992
23709254,153982,109487,4.0,1517775957
23709914,153983,55820,5.0,1553178145
23709960,153983,66097,3.5,1554929550
23709987,153983,71535,3.5,1553177813
23710127,153983,99007,3.0,1556570864
23710182,153983,109487,3.5,1554929165
23710190,153983,111443,3.5,1554931399
23710263,153983,134368,3.5,1554930735
23710326,153983,162578,3.5,1554931099
23710682,153986,71535,4.5,1267529116
23711211,153992,55820,4.5,1203639861
23711485,153996,109487,4.0,1447914419
23712007,154003,71535,3.5,1389656804
23712264,154006,90249,3.0,1558880427
23712272,154006,109487,5.0,1558880156
23712550,154008,55820,5.0,1486231769
23715119,154020,55820,5.0,1202311536
23715179,154020,71535,3.5,1407624662
23715181,154020,72011,2.5,1263358289
23715224,154020,90474,3.5,1351176808
23715275,154020,109487,4.0,1416152654
23715675,154023,115147,4.0,1514223143
23716067,154029,55820,2.0,1219504764
23716291,154031,55820,2.5,1465370548
23716574,154032,55820,5.0,1324700889
23716695,154033,71535,3.0,1363829577
23716867,154036,55820,4.5,1452772104
23717232,154041,71535,4.5,1502817099
23717257,154041,86298,4.0,1501350653
23717264,154041,90249,4.5,1501350653
23717303,154041,109487,5.0,1501347252
23717387,154043,109487,5.0,1506915533
23718484,154044,55820,4.5,1453539316
23718537,154044,66097,4.0,1456225102
23718577,154044,71535,3.5,1455666205
23718618,154044,80831,3.0,1456451347
23718742,154044,109487,4.0,1453539466
23718787,154044,122890,3.0,1522462868
23718951,154044,202561,4.0,1559560270
23719724,154055,109487,4.5,1545465299
23719769,154056,71535,4.5,1308523267
23720379,154060,66097,5.0,1487968088
23720382,154060,71535,5.0,1487967328
23720448,154061,109487,5.0,1507401324
23721319,154065,55820,4.0,1453904206
23721569,154067,47423,3.0,1548486120
23721577,154067,55820,3.0,1548486130
23721587,154067,72011,3.0,1548486245
23721619,154067,109487,4.0,1548489253
23722194,154070,109487,3.5,1569335067
23723384,154077,66097,3.0,1448232695
23723416,154077,71535,3.5,1448208779
23723442,154077,78039,2.5,1449226033
23723443,154077,78088,4.0,1449227292
23723484,154077,85510,2.5,1449226050
23723565,154077,99007,4.5,1448232211
23723611,154077,109487,5.0,1448208654
23723630,154077,116977,2.5,1516039281
23723955,154081,55820,3.5,1541769630
23723978,154081,71535,2.5,1541769683
23724013,154081,109487,3.5,1541769398
23724890,154084,55820,3.0,1443405494
23724972,154084,71535,4.0,1443405647
23724982,154084,74154,2.5,1443408774
23725049,154084,90249,2.5,1443407636
23725086,154084,99007,3.5,1443407888
23725127,154084,109487,3.0,1443404399
23725154,154084,116977,2.0,1443408768
23725213,154085,109487,4.0,1439447065
23725217,154085,115147,5.0,1439446240
23725629,154088,55820,4.0,1234380076
23725675,154088,71535,2.0,1514045488
23725677,154088,72011,3.5,1264400616
23725710,154088,86298,5.0,1343639952
23725757,154088,109487,0.5,1434394730
23727968,154096,71535,4.0,1259548551
23728840,154098,66097,5.0,1472313279
23728872,154098,71535,3.0,1472300224
23729376,154101,55820,4.0,1263476383
23729798,154107,55820,2.5,1461722657
23729818,154107,72011,3.5,1434850751
23729862,154107,111443,3.5,1411498668
23729879,154107,115828,4.5,1495596820
23729899,154107,134521,4.0,1460868955
23730151,154110,109487,4.0,1551617052
23730407,154111,55820,1.0,1419131123
23730436,154111,71535,1.0,1419131330
23730979,154116,55820,4.5,1477155954
23731588,154119,55820,4.0,1201749145
23731752,154120,109487,4.5,1522671001
23731853,154121,109487,4.5,1462051548
23732189,154125,55820,4.0,1453722602
23732229,154125,78039,3.5,1453727176
23732250,154125,90057,4.5,1523367661
23732292,154125,109487,3.5,1453723129
23732732,154127,72011,3.5,1267338878
23734744,154137,55820,4.5,1399746536
23734768,154137,72011,4.0,1440271110
23734792,154137,109487,2.5,1440271579
23734837,154138,109487,4.0,1470759265
23735720,154146,55820,5.0,1537723427
23735743,154146,72011,1.5,1539709893
23735800,154146,109487,4.0,1537722030
23735813,154146,160954,2.0,1538939993
23735943,154148,66097,2.5,1539203144
23736001,154148,162578,3.5,1539203147
23736047,154149,71535,5.0,1272129849
23736189,154152,71535,4.0,1539437840
23736224,154152,109487,5.0,1539437767
23738974,154155,52005,3.0,1235231865
23739082,154155,68548,3.5,1279063219
23739105,154155,71535,3.0,1279063329
23739109,154155,72011,4.0,1279063636
23740205,154158,72011,3.5,1287063507
23740351,154160,47423,4.5,1390458342
23740356,154160,55820,4.5,1390713453
23740885,154164,85510,1.0,1478468633
23740888,154164,86298,3.5,1478468778
23740903,154164,90249,5.0,1478468647
23740963,154164,162578,4.5,1478459335
23741473,154173,72011,5.0,1477912435
23741488,154173,162578,5.0,1477911994
23741504,154173,165643,5.0,1477912274
23741520,154174,109487,5.0,1461387054
23741933,154176,109487,4.5,1468099501
23741940,154176,116977,0.5,1468183980
23742680,154182,55820,5.0,1447980615
23743143,154184,71535,4.0,1344943774
23743169,154184,78088,4.0,1355339575
23743289,154184,109487,4.5,1439144136
23743330,154184,122890,3.5,1475676003
23743525,154185,109487,4.0,1500664704
23743750,154188,55820,4.5,1476111628
23743774,154188,109487,4.5,1475614641
23744343,154189,47423,4.5,1282463655
23744398,154189,55820,3.5,1282465623
23744481,154189,71535,3.0,1282470101
23744483,154189,72011,4.5,1282469670
23744780,154191,109487,5.0,1440379056
23745109,154197,55820,4.0,1439799176
23745714,154204,71535,3.5,1487924893
23746833,154220,71535,4.5,1362707340
23746858,154220,109487,5.0,1432442338
23747086,154222,109487,3.5,1513780064
23747378,154224,109487,3.5,1437270693
23747469,154225,109487,4.0,1441949909
23747520,154226,55820,5.0,1570674266
23747528,154226,71535,4.0,1572054806
23747836,154228,55820,5.0,1212087506
23749604,154234,66097,3.5,1483187217
23749626,154234,71535,4.0,1470437897
23749695,154234,86298,4.0,1438378749
23749718,154234,90249,4.0,1438378740
23749821,154234,109487,5.0,1443908588
23749941,154234,160954,4.0,1482958019
23749947,154234,162578,4.5,1540046149
23750755,154240,55820,4.5,1215879408
23750845,154241,55820,3.0,1421959151
23750853,154241,66097,3.5,1443308458
23750856,154241,71535,4.0,1421271509
23750867,154241,109487,4.0,1421271120
23751203,154244,99007,4.0,1503617488
23752336,154251,55820,4.5,1283303558
23752341,154251,66097,4.5,1283299197
23753137,154259,90249,2.5,1500751735
23753201,154259,109487,3.0,1500315952
23753233,154259,122890,2.5,1500575313
23753247,154259,132796,2.0,1500756241
23753475,154261,71535,3.0,1481168987
23753493,154261,78088,4.0,1481180720
23753512,154261,85510,5.0,1481169927
23753546,154261,99007,1.0,1481180632
23753715,154263,55820,0.5,1465122187
23753732,154263,109487,2.0,1465121887
23753927,154265,55820,5.0,1449518966
23753951,154265,71535,4.0,1449518031
23753979,154265,109487,4.5,1449518448
23754178,154267,66097,4.5,1260750209
23754188,154267,71535,5.0,1260749893
23754235,154269,122890,4.0,1465508463
23754385,154270,90249,2.5,1440440425
23754405,154270,109487,4.5,1440439408
